from_stop_id,to_stop_id,from_route_id,to_route_id,from_trip_id,to_trip_id,transfer_type,min_transfer_time
74,74,,,9298747,9298869,1,
68,68,,,9298641,9298872,1,
74,74,,,9298755,9298874,1,
68,68,,,9298644,9298876,1,
74,74,,,9298760,9298878,1,
74,74,,,9298760,9298880,1,
94,94,,,9299117,9298882,1,
74,74,,,9298769,9298883,1,
74,74,,,9298647,9298885,1,
74,74,,,9298648,9298889,1,
94,94,,,9299119,9298890,1,
74,74,,,9298775,9298891,1,
74,74,,,9298650,9298892,1,
74,74,,,9298650,9298894,1,
94,94,,,9299123,9298896,1,
74,74,,,9298653,9298897,1,
74,74,,,9298658,9298903,1,
94,94,,,9299125,9298904,1,
74,74,,,9298658,9298905,1,
74,74,,,9298660,9298906,1,
74,74,,,9298660,9298908,1,
74,74,,,9298802,9298911,1,
94,94,,,9299127,9298912,1,
74,74,,,9298802,9298913,1,
74,74,,,9298666,9298917,1,
74,74,,,9298823,9298919,1,
94,94,,,9299129,9298921,1,
74,74,,,9298829,9298922,1,
68,68,,,9298667,9298924,1,
74,74,,,9298830,9298926,1,
68,68,,,9298669,9298927,1,
94,94,,,9299132,9298928,1,
74,74,,,9298831,9298929,1,
74,74,,,9298834,9298930,1,
94,94,,,9299133,9298931,1,
74,74,,,9298839,9298934,1,
33,33,,,9299042,9298939,1,
33,33,,,9299045,9298943,1,
33,33,,,9299048,9298947,1,
33,33,,,9299050,9298953,1,
33,33,,,9299051,9298963,1,
33,33,,,9299057,9298970,1,
33,33,,,9299060,9298972,1,
33,33,,,9299061,9298972,1,
33,33,,,9299063,9298974,1,
33,33,,,9299065,9298978,1,
33,33,,,9299067,9298980,1,
33,33,,,9299069,9298982,1,
27,27,,,9299070,9298984,1,
33,33,,,9299070,9298984,1,
27,27,,,9299073,9298988,1,
33,33,,,9299073,9298988,1,
27,27,,,9299076,9298992,1,
33,33,,,9299076,9298992,1,
27,27,,,9299079,9298996,1,
33,33,,,9299079,9298996,1,
20,20,,,9298683,9298999,1,
27,27,,,9299081,9299000,1,
33,33,,,9299081,9299000,1,
18,18,,,9298684,9299003,1,
27,27,,,9299084,9299004,1,
33,33,,,9299084,9299004,1,
18,18,,,9298685,9299007,1,
27,27,,,9299086,9299008,1,
33,33,,,9299086,9299008,1,
27,27,,,9299087,9299015,1,
33,33,,,9299087,9299015,1,
27,27,,,9299089,9299017,1,
33,33,,,9299089,9299017,1,
27,27,,,9299091,9299019,1,
33,33,,,9299091,9299019,1,
27,27,,,9299092,9299021,1,
33,33,,,9299092,9299021,1,
27,27,,,9299094,9299025,1,
33,33,,,9299094,9299025,1,
18,18,,,9299096,9299028,1,
27,27,,,9299096,9299028,1,
33,33,,,9299096,9299028,1,
18,18,,,9299098,9299031,1,
27,27,,,9299098,9299031,1,
33,33,,,9299098,9299031,1,
18,18,,,9299100,9299033,1,
27,27,,,9299100,9299033,1,
33,33,,,9299100,9299033,1,
33,33,,,9299101,9299035,1,
33,33,,,9299103,9299037,1,
33,33,,,9298938,9299041,1,
11,11,,,9298940,9299043,1,
18,18,,,9298940,9299043,1,
27,27,,,9298940,9299043,1,
33,33,,,9298940,9299043,1,
11,11,,,9298942,9299044,1,
18,18,,,9298942,9299044,1,
27,27,,,9298942,9299044,1,
33,33,,,9298942,9299044,1,
11,11,,,9298944,9299046,1,
18,18,,,9298944,9299046,1,
27,27,,,9298944,9299046,1,
33,33,,,9298944,9299046,1,
11,11,,,9298946,9299047,1,
18,18,,,9298946,9299047,1,
27,27,,,9298946,9299047,1,
33,33,,,9298946,9299047,1,
27,27,,,9298952,9299049,1,
33,33,,,9298952,9299049,1,
27,27,,,9298956,9299052,1,
33,33,,,9298956,9299052,1,
27,27,,,9298960,9299054,1,
33,33,,,9298960,9299054,1,
27,27,,,9298964,9299055,1,
33,33,,,9298964,9299055,1,
27,27,,,9298967,9299056,1,
33,33,,,9298967,9299056,1,
27,27,,,9298971,9299059,1,
33,33,,,9298971,9299059,1,
27,27,,,9298975,9299062,1,
33,33,,,9298975,9299062,1,
33,33,,,9298977,9299064,1,
33,33,,,9298979,9299066,1,
33,33,,,9298981,9299068,1,
33,33,,,9298985,9299071,1,
33,33,,,9298993,9299077,1,
33,33,,,9298997,9299078,1,
33,33,,,9298999,9299078,1,
33,33,,,9299003,9299083,1,
33,33,,,9299007,9299085,1,
33,33,,,9299016,9299088,1,
33,33,,,9299018,9299090,1,
33,33,,,9299024,9299093,1,
33,33,,,9299026,9299095,1,
33,33,,,9299029,9299097,1,
33,33,,,9299032,9299099,1,
18,18,,,9299036,9299102,1,
27,27,,,9299036,9299102,1,
33,33,,,9299036,9299102,1,
33,33,,,9299039,9299105,1,
94,94,,,9298844,9299106,1,
94,94,,,9298852,9299108,1,
94,94,,,9298860,9299110,1,
94,94,,,9298865,9299112,1,
94,94,,,9298874,9299115,1,
74,74,,,9298647,9299118,1,
74,74,,,9298775,9299120,1,
74,74,,,9298653,9299122,1,
74,74,,,9298658,9299124,1,
94,94,,,9298911,9299126,1,
94,94,,,9298919,9299128,1,
94,94,,,9298924,9299130,1,
94,94,,,9298927,9299131,1,
94,94,,,9298932,9299134,1,
94,94,,,9298935,9299135,1,
112,112,,,9299459,9299408,1,
124,124,,,9299536,9299423,1,
124,124,,,9299539,9299427,1,
124,124,,,9299514,9299435,1,
124,124,,,9299546,9299435,1,
124,124,,,9299677,9299439,1,
124,124,,,9299677,9299444,1,
116,116,,,9299452,9299454,1,
124,124,,,9299452,9299454,1,
124,124,,,9299683,9299456,1,
116,116,,,9299568,9299459,1,
124,124,,,9299568,9299459,1,
124,124,,,9299570,9299459,1,
124,124,,,9299572,9299461,1,
116,116,,,9299526,9299464,1,
124,124,,,9299526,9299464,1,
124,124,,,9299575,9299464,1,
124,124,,,9299578,9299465,1,
124,124,,,9299579,9299466,1,
112,112,,,9299412,9299467,1,
124,124,,,9299581,9299468,1,
124,124,,,9299583,9299469,1,
124,124,,,9299586,9299472,1,
124,124,,,9299590,9299477,1,
124,124,,,9299592,9299479,1,
116,116,,,9299594,9299481,1,
124,124,,,9299594,9299481,1,
112,112,,,9299418,9299483,1,
124,124,,,9299596,9299484,1,
124,124,,,9299598,9299485,1,
116,116,,,9299600,9299487,1,
124,124,,,9299600,9299487,1,
116,116,,,9299604,9299490,1,
124,124,,,9299604,9299490,1,
116,116,,,9299605,9299491,1,
124,124,,,9299605,9299491,1,
124,124,,,9299607,9299493,1,
124,124,,,9299610,9299497,1,
124,124,,,9299700,9299499,1,
124,124,,,9299613,9299501,1,
124,124,,,9299616,9299505,1,
124,124,,,9299617,9299507,1,
124,124,,,9299618,9299508,1,
124,124,,,9299544,9299512,1,
116,116,,,9299545,9299516,1,
124,124,,,9299545,9299516,1,
124,124,,,9299551,9299518,1,
124,124,,,9299684,9299524,1,
131,131,,,9299684,9299524,1,
124,124,,,9299575,9299526,1,
131,131,,,9299575,9299526,1,
124,124,,,9299646,9299526,1,
116,116,,,9299602,9299534,1,
124,124,,,9299602,9299534,1,
124,124,,,9299617,9299536,1,
131,131,,,9299617,9299536,1,
131,131,,,9300401,9299536,1,
124,124,,,9299426,9299538,1,
116,116,,,9299510,9299540,1,
124,124,,,9299510,9299540,1,
116,116,,,9299430,9299541,1,
124,124,,,9299430,9299541,1,
116,116,,,9299432,9299543,1,
124,124,,,9299432,9299543,1,
124,124,,,9299434,9299547,1,
116,116,,,9299436,9299549,1,
124,124,,,9299436,9299549,1,
124,124,,,9299438,9299550,1,
124,124,,,9299442,9299552,1,
124,124,,,9299445,9299554,1,
124,124,,,9299446,9299556,1,
124,124,,,9299680,9299557,1,
131,131,,,9299680,9299557,1,
124,124,,,9299708,9299557,1,
140,140,,,9299708,9299557,1,
124,124,,,9299448,9299558,1,
124,124,,,9299451,9299561,1,
116,116,,,9299452,9299562,1,
124,124,,,9299452,9299562,1,
124,124,,,9299453,9299563,1,
140,140,,,9299710,9299564,1,
124,124,,,9299455,9299565,1,
140,140,,,9299710,9299566,1,
124,124,,,9299457,9299567,1,
124,124,,,9299458,9299569,1,
116,116,,,9299460,9299571,1,
124,124,,,9299460,9299571,1,
116,116,,,9299462,9299573,1,
124,124,,,9299462,9299573,1,
108,108,,,9299410,9299574,1,
131,131,,,9299689,9299578,1,
124,124,,,9299649,9299579,1,
124,124,,,9299463,9299580,1,
124,124,,,9299651,9299583,1,
131,131,,,9299690,9299583,1,
124,124,,,9299653,9299586,1,
131,131,,,9299692,9299588,1,
124,124,,,9299471,9299589,1,
124,124,,,9299655,9299590,1,
124,124,,,9299656,9299592,1,
131,131,,,9299693,9299592,1,
124,124,,,9299474,9299593,1,
124,124,,,9299659,9299596,1,
140,140,,,9299714,9299596,1,
131,131,,,9299695,9299598,1,
124,124,,,9299480,9299599,1,
124,124,,,9299483,9299599,1,
124,124,,,9299486,9299601,1,
124,124,,,9299489,9299603,1,
131,131,,,9299697,9299605,1,
140,140,,,9299716,9299605,1,
124,124,,,9299492,9299606,1,
124,124,,,9299494,9299608,1,
124,124,,,9299496,9299609,1,
124,124,,,9299667,9299610,1,
124,124,,,9299498,9299611,1,
124,124,,,9299500,9299612,1,
140,140,,,9299718,9299613,1,
124,124,,,9299502,9299614,1,
124,124,,,9299504,9299615,1,
124,124,,,9299672,9299616,1,
124,124,,,9299673,9299617,1,
124,124,,,9299509,9299619,1,
124,124,,,9299675,9299619,1,
124,124,,,9299547,9299630,1,
124,124,,,9299550,9299631,1,
124,124,,,9299552,9299632,1,
124,124,,,9299554,9299634,1,
124,124,,,9299558,9299636,1,
124,124,,,9299561,9299638,1,
124,124,,,9299565,9299640,1,
124,124,,,9299569,9299642,1,
124,124,,,9299474,9299658,1,
124,124,,,9299483,9299660,1,
124,124,,,9299606,9299665,1,
124,124,,,9299609,9299666,1,
124,124,,,9299612,9299669,1,
124,124,,,9299618,9299674,1,
131,131,,,9299541,9299676,1,
131,131,,,9299547,9299678,1,
131,131,,,9299517,9299679,1,
131,131,,,9299554,9299681,1,
131,131,,,9299561,9299682,1,
124,124,,,9299569,9299685,1,
131,131,,,9299569,9299685,1,
124,124,,,9299574,9299687,1,
131,131,,,9299574,9299687,1,
124,124,,,9299474,9299694,1,
131,131,,,9299599,9299696,1,
140,140,,,9299541,9299705,1,
140,140,,,9299550,9299706,1,
140,140,,,9299574,9299711,1,
140,140,,,9299577,9299711,1,
140,140,,,9299599,9299715,1,
140,140,,,9299611,9299717,1,
74,74,,,9300093,9299872,1,
74,74,,,9300095,9299873,1,
74,74,,,9300097,9299878,1,
74,74,,,9300371,9299878,1,
74,74,,,9300103,9299880,1,
74,74,,,9300110,9299885,1,
74,74,,,9300112,9299885,1,
74,74,,,9300375,9299885,1,
68,68,,,9299991,9299888,1,
68,68,,,9300004,9299889,1,
68,68,,,9300006,9299891,1,
68,68,,,9300130,9299892,1,
68,68,,,9300134,9299895,1,
74,74,,,9300089,9299910,1,
74,74,,,9300153,9299912,1,
74,74,,,9300156,9299913,1,
62,62,,,9299911,9299914,1,
68,68,,,9300171,9299916,1,
68,68,,,9300174,9299918,1,
20,20,,,9299922,9299923,1,
11,11,,,9299923,9299924,1,
18,18,,,9299923,9299924,1,
20,20,,,9299923,9299924,1,
11,11,,,9300233,9299924,1,
18,18,,,9300233,9299924,1,
18,18,,,9300239,9299925,1,
11,11,,,9300241,9299927,1,
18,18,,,9300241,9299927,1,
20,20,,,9300243,9299928,1,
74,74,,,9300091,9299956,1,
74,74,,,9300097,9299964,1,
74,74,,,9300114,9299991,1,
74,74,,,9300117,9299991,1,
74,74,,,9300121,9300004,1,
74,74,,,9300123,9300006,1,
74,74,,,9300125,9300010,1,
74,74,,,9300128,9300013,1,
74,74,,,9300132,9300018,1,
74,74,,,9300136,9300023,1,
74,74,,,9300139,9300029,1,
74,74,,,9300142,9300031,1,
74,74,,,9300146,9300039,1,
74,74,,,9300148,9300041,1,
74,74,,,9300150,9300044,1,
74,74,,,9300158,9300058,1,
74,74,,,9300160,9300061,1,
74,74,,,9300162,9300064,1,
74,74,,,9300164,9300068,1,
74,74,,,9300167,9300073,1,
74,74,,,9300178,9300081,1,
74,74,,,9300179,9300083,1,
74,74,,,9300180,9300084,1,
74,74,,,9299955,9300090,1,
74,74,,,9299957,9300092,1,
74,74,,,9299959,9300094,1,
62,62,,,9299874,9300096,1,
74,74,,,9299874,9300096,1,
62,62,,,9299876,9300098,1,
74,74,,,9299876,9300098,1,
74,74,,,9300371,9300099,1,
88,88,,,9300371,9300099,1,
94,94,,,9300371,9300099,1,
62,62,,,9299968,9300100,1,
74,74,,,9299968,9300100,1,
74,74,,,9299973,9300102,1,
74,74,,,9299975,9300104,1,
74,74,,,9299977,9300106,1,
74,74,,,9300105,9300107,1,
88,88,,,9300105,9300107,1,
74,74,,,9299984,9300109,1,
74,74,,,9299989,9300111,1,
68,68,,,9299884,9300113,1,
74,74,,,9299994,9300115,1,
68,68,,,9299887,9300118,1,
74,74,,,9300002,9300120,1,
68,68,,,9299890,9300122,1,
74,74,,,9300007,9300124,1,
74,74,,,9300007,9300126,1,
94,94,,,9300381,9300128,1,
74,74,,,9300015,9300129,1,
74,74,,,9299893,9300131,1,
74,74,,,9299894,9300135,1,
94,94,,,9300383,9300136,1,
74,74,,,9300021,9300137,1,
74,74,,,9299896,9300138,1,
74,74,,,9299896,9300140,1,
94,94,,,9300387,9300142,1,
74,74,,,9299899,9300143,1,
74,74,,,9299906,9300149,1,
94,94,,,9300389,9300150,1,
74,74,,,9299906,9300151,1,
74,74,,,9299908,9300152,1,
74,74,,,9299908,9300154,1,
74,74,,,9300048,9300157,1,
94,94,,,9300391,9300158,1,
74,74,,,9300048,9300159,1,
74,74,,,9299914,9300163,1,
74,74,,,9300069,9300165,1,
94,94,,,9300393,9300167,1,
74,74,,,9300074,9300168,1,
68,68,,,9299915,9300170,1,
74,74,,,9300075,9300172,1,
68,68,,,9299917,9300173,1,
94,94,,,9300396,9300174,1,
74,74,,,9300076,9300175,1,
74,74,,,9300080,9300177,1,
94,94,,,9300397,9300178,1,
74,74,,,9300085,9300181,1,
33,33,,,9300306,9300190,1,
33,33,,,9300309,9300194,1,
33,33,,,9300312,9300198,1,
33,33,,,9300314,9300209,1,
33,33,,,9300315,9300219,1,
33,33,,,9300321,9300229,1,
33,33,,,9300324,9300231,1,
33,33,,,9300325,9300231,1,
33,33,,,9300327,9300233,1,
33,33,,,9300329,9300237,1,
33,33,,,9300331,9300239,1,
33,33,,,9300333,9300241,1,
27,27,,,9300334,9300243,1,
33,33,,,9300334,9300243,1,
27,27,,,9300337,9300247,1,
33,33,,,9300337,9300247,1,
27,27,,,9300340,9300256,1,
33,33,,,9300340,9300256,1,
27,27,,,9300343,9300260,1,
33,33,,,9300343,9300260,1,
20,20,,,9299930,9300263,1,
27,27,,,9300345,9300264,1,
33,33,,,9300345,9300264,1,
18,18,,,9299931,9300267,1,
27,27,,,9300348,9300268,1,
33,33,,,9300348,9300268,1,
18,18,,,9299932,9300271,1,
27,27,,,9300350,9300272,1,
33,33,,,9300350,9300272,1,
27,27,,,9300351,9300279,1,
33,33,,,9300351,9300279,1,
27,27,,,9300353,9300281,1,
33,33,,,9300353,9300281,1,
27,27,,,9300355,9300283,1,
33,33,,,9300355,9300283,1,
27,27,,,9300356,9300285,1,
33,33,,,9300356,9300285,1,
27,27,,,9300358,9300289,1,
33,33,,,9300358,9300289,1,
18,18,,,9300360,9300292,1,
27,27,,,9300360,9300292,1,
33,33,,,9300360,9300292,1,
18,18,,,9300362,9300295,1,
27,27,,,9300362,9300295,1,
33,33,,,9300362,9300295,1,
18,18,,,9300364,9300297,1,
27,27,,,9300364,9300297,1,
33,33,,,9300364,9300297,1,
33,33,,,9300365,9300299,1,
33,33,,,9300367,9300301,1,
33,33,,,9300185,9300305,1,
11,11,,,9300191,9300307,1,
18,18,,,9300191,9300307,1,
27,27,,,9300191,9300307,1,
33,33,,,9300191,9300307,1,
11,11,,,9300193,9300308,1,
18,18,,,9300193,9300308,1,
27,27,,,9300193,9300308,1,
33,33,,,9300193,9300308,1,
11,11,,,9300195,9300310,1,
18,18,,,9300195,9300310,1,
27,27,,,9300195,9300310,1,
33,33,,,9300195,9300310,1,
11,11,,,9300197,9300311,1,
18,18,,,9300197,9300311,1,
27,27,,,9300197,9300311,1,
33,33,,,9300197,9300311,1,
27,27,,,9300208,9300313,1,
33,33,,,9300208,9300313,1,
27,27,,,9300212,9300316,1,
33,33,,,9300212,9300316,1,
27,27,,,9300216,9300318,1,
33,33,,,9300216,9300318,1,
27,27,,,9300220,9300319,1,
33,33,,,9300220,9300319,1,
27,27,,,9300225,9300320,1,
33,33,,,9300225,9300320,1,
27,27,,,9300230,9300323,1,
33,33,,,9300230,9300323,1,
27,27,,,9300234,9300326,1,
33,33,,,9300234,9300326,1,
33,33,,,9300236,9300328,1,
33,33,,,9300238,9300330,1,
33,33,,,9300240,9300332,1,
33,33,,,9300244,9300335,1,
33,33,,,9300257,9300341,1,
33,33,,,9300261,9300342,1,
33,33,,,9300263,9300342,1,
33,33,,,9300267,9300347,1,
33,33,,,9300271,9300349,1,
33,33,,,9300280,9300352,1,
33,33,,,9300282,9300354,1,
33,33,,,9300287,9300357,1,
33,33,,,9300290,9300359,1,
33,33,,,9300293,9300361,1,
33,33,,,9300296,9300363,1,
18,18,,,9300300,9300366,1,
27,27,,,9300300,9300366,1,
33,33,,,9300300,9300366,1,
33,33,,,9300303,9300369,1,
94,94,,,9300090,9300370,1,
94,94,,,9300098,9300372,1,
94,94,,,9300106,9300374,1,
94,94,,,9300111,9300376,1,
94,94,,,9300120,9300379,1,
74,74,,,9299893,9300382,1,
74,74,,,9300021,9300384,1,
74,74,,,9299899,9300386,1,
74,74,,,9299906,9300388,1,
94,94,,,9300157,9300390,1,
94,94,,,9300165,9300392,1,
94,94,,,9300170,9300394,1,
94,94,,,9300173,9300395,1,
94,94,,,9300179,9300398,1,
94,94,,,9300182,9300399,1,
131,131,,,9299611,9300402,1,
124,124,,,9300795,9300719,1,
124,124,,,9300796,9300720,1,
124,124,,,9300798,9300722,1,
124,124,,,9300800,9300726,1,
124,124,,,9300802,9300728,1,
124,124,,,9300803,9300730,1,
124,124,,,9300805,9300732,1,
124,124,,,9300806,9300734,1,
124,124,,,9300808,9300736,1,
124,124,,,9300810,9300738,1,
124,124,,,9300812,9300740,1,
124,124,,,9300814,9300742,1,
124,124,,,9300816,9300744,1,
124,124,,,9300818,9300746,1,
124,124,,,9300820,9300748,1,
124,124,,,9300822,9300750,1,
124,124,,,9300826,9300754,1,
124,124,,,9300830,9300758,1,
124,124,,,9300834,9300762,1,
124,124,,,9300836,9300764,1,
124,124,,,9300838,9300766,1,
124,124,,,9300840,9300768,1,
124,124,,,9300842,9300770,1,
124,124,,,9300846,9300774,1,
124,124,,,9300849,9300778,1,
124,124,,,9300852,9300782,1,
124,124,,,9300892,9300782,1,
124,124,,,9300855,9300784,1,
124,124,,,9300857,9300786,1,
124,124,,,9300859,9300788,1,
140,140,,,9300915,9300792,1,
124,124,,,9300862,9300798,1,
124,124,,,9300723,9300799,1,
124,124,,,9300864,9300800,1,
124,124,,,9300727,9300801,1,
124,124,,,9300866,9300803,1,
140,140,,,9300913,9300803,1,
131,131,,,9301214,9300803,1,
124,124,,,9300731,9300804,1,
124,124,,,9300868,9300806,1,
124,124,,,9300735,9300807,1,
124,124,,,9300870,9300810,1,
124,124,,,9300739,9300811,1,
124,124,,,9300872,9300814,1,
140,140,,,9300915,9300814,1,
131,131,,,9301215,9300814,1,
124,124,,,9300743,9300815,1,
124,124,,,9300874,9300818,1,
124,124,,,9300747,9300819,1,
124,124,,,9300876,9300822,1,
124,124,,,9300751,9300823,1,
124,124,,,9300753,9300825,1,
124,124,,,9300878,9300826,1,
140,140,,,9300917,9300826,1,
131,131,,,9301216,9300826,1,
124,124,,,9300755,9300827,1,
124,124,,,9300757,9300829,1,
124,124,,,9300880,9300830,1,
124,124,,,9300759,9300831,1,
124,124,,,9300761,9300833,1,
124,124,,,9300882,9300834,1,
124,124,,,9300763,9300835,1,
124,124,,,9300765,9300837,1,
124,124,,,9300884,9300838,1,
140,140,,,9300919,9300838,1,
131,131,,,9301217,9300838,1,
124,124,,,9300767,9300839,1,
124,124,,,9300769,9300841,1,
124,124,,,9300886,9300842,1,
124,124,,,9300771,9300843,1,
124,124,,,9300773,9300845,1,
124,124,,,9300888,9300846,1,
124,124,,,9300775,9300847,1,
124,124,,,9300777,9300848,1,
124,124,,,9300890,9300849,1,
140,140,,,9300921,9300849,1,
131,131,,,9301218,9300849,1,
124,124,,,9300779,9300850,1,
124,124,,,9300892,9300852,1,
124,124,,,9300783,9300853,1,
124,124,,,9300894,9300855,1,
124,124,,,9300785,9300856,1,
124,124,,,9300896,9300857,1,
140,140,,,9300923,9300857,1,
124,124,,,9300789,9300858,1,
131,131,,,9301219,9300858,1,
124,124,,,9300797,9300861,1,
124,124,,,9300799,9300863,1,
124,124,,,9300801,9300865,1,
124,124,,,9300804,9300867,1,
124,124,,,9300807,9300869,1,
124,124,,,9300811,9300871,1,
124,124,,,9300815,9300873,1,
124,124,,,9300819,9300875,1,
124,124,,,9300823,9300877,1,
124,124,,,9300827,9300879,1,
124,124,,,9300831,9300881,1,
124,124,,,9300835,9300883,1,
124,124,,,9300839,9300885,1,
124,124,,,9300843,9300887,1,
124,124,,,9300847,9300889,1,
124,124,,,9300850,9300891,1,
124,124,,,9300853,9300893,1,
124,124,,,9300859,9300897,1,
140,140,,,9300799,9300912,1,
140,140,,,9300807,9300914,1,
140,140,,,9300819,9300916,1,
140,140,,,9300831,9300918,1,
140,140,,,9300835,9300920,1,
140,140,,,9300843,9300920,1,
140,140,,,9300853,9300922,1,
27,27,,,9301026,9300951,1,
33,33,,,9301026,9300951,1,
27,27,,,9301029,9300956,1,
33,33,,,9301029,9300956,1,
27,27,,,9301031,9300960,1,
33,33,,,9301031,9300960,1,
27,27,,,9301033,9300964,1,
33,33,,,9301033,9300964,1,
27,27,,,9301035,9300968,1,
33,33,,,9301035,9300968,1,
27,27,,,9301038,9300972,1,
33,33,,,9301038,9300972,1,
27,27,,,9301041,9300976,1,
33,33,,,9301041,9300976,1,
27,27,,,9301043,9300980,1,
33,33,,,9301043,9300980,1,
27,27,,,9301045,9300984,1,
33,33,,,9301045,9300984,1,
27,27,,,9301047,9300988,1,
33,33,,,9301047,9300988,1,
27,27,,,9301050,9300992,1,
33,33,,,9301050,9300992,1,
27,27,,,9301054,9300996,1,
33,33,,,9301054,9300996,1,
27,27,,,9301057,9301000,1,
33,33,,,9301057,9301000,1,
27,27,,,9301059,9301004,1,
33,33,,,9301059,9301004,1,
27,27,,,9301061,9301008,1,
33,33,,,9301061,9301008,1,
27,27,,,9301063,9301012,1,
33,33,,,9301063,9301012,1,
27,27,,,9301065,9301016,1,
33,33,,,9301065,9301016,1,
18,18,,,9301067,9301019,1,
27,27,,,9301067,9301019,1,
33,33,,,9301067,9301019,1,
33,33,,,9300950,9301025,1,
27,27,,,9300953,9301027,1,
33,33,,,9300953,9301027,1,
27,27,,,9300955,9301028,1,
33,33,,,9300955,9301028,1,
27,27,,,9300959,9301030,1,
33,33,,,9300959,9301030,1,
27,27,,,9300963,9301032,1,
33,33,,,9300963,9301032,1,
27,27,,,9300967,9301034,1,
33,33,,,9300967,9301034,1,
27,27,,,9300971,9301037,1,
33,33,,,9300971,9301037,1,
27,27,,,9300975,9301040,1,
33,33,,,9300975,9301040,1,
27,27,,,9300979,9301042,1,
33,33,,,9300979,9301042,1,
27,27,,,9300983,9301044,1,
33,33,,,9300983,9301044,1,
27,27,,,9300987,9301046,1,
33,33,,,9300987,9301046,1,
27,27,,,9300989,9301048,1,
33,33,,,9300989,9301048,1,
27,27,,,9300991,9301049,1,
33,33,,,9300991,9301049,1,
27,27,,,9300993,9301051,1,
33,33,,,9300993,9301051,1,
27,27,,,9300995,9301053,1,
33,33,,,9300995,9301053,1,
27,27,,,9300997,9301055,1,
33,33,,,9300997,9301055,1,
27,27,,,9300999,9301056,1,
33,33,,,9300999,9301056,1,
27,27,,,9301003,9301058,1,
33,33,,,9301003,9301058,1,
27,27,,,9301007,9301060,1,
33,33,,,9301007,9301060,1,
27,27,,,9301011,9301062,1,
33,33,,,9301011,9301062,1,
27,27,,,9301015,9301064,1,
33,33,,,9301015,9301064,1,
18,18,,,9301018,9301066,1,
27,27,,,9301018,9301066,1,
33,33,,,9301018,9301066,1,
33,33,,,9301019,9301068,1,
18,18,,,9301021,9301069,1,
27,27,,,9301021,9301069,1,
33,33,,,9301021,9301069,1,
33,33,,,9301022,9301070,1,
74,74,,,9301145,9301103,1,
74,74,,,9301147,9301105,1,
74,74,,,9301149,9301107,1,
74,74,,,9301151,9301109,1,
74,74,,,9301157,9301113,1,
74,74,,,9301191,9301141,1,
94,94,,,9301197,9301149,1,
74,74,,,9301108,9301150,1,
94,94,,,9301196,9301150,1,
74,74,,,9301110,9301152,1,
94,94,,,9301199,9301154,1,
74,74,,,9301112,9301155,1,
94,94,,,9301198,9301155,1,
74,74,,,9301114,9301158,1,
94,94,,,9301201,9301160,1,
74,74,,,9301116,9301161,1,
94,94,,,9301200,9301161,1,
74,74,,,9301118,9301164,1,
74,74,,,9301120,9301166,1,
94,94,,,9301202,9301166,1,
74,74,,,9301122,9301168,1,
94,94,,,9301204,9301170,1,
74,74,,,9301142,9301192,1,
94,94,,,9301191,9301213,1,
131,131,,,9300801,9301221,1,
131,131,,,9300811,9301222,1,
131,131,,,9300823,9301223,1,
131,131,,,9300835,9301224,1,
131,131,,,9300850,9301225,1,
124,124,,,9301459,9301395,1,
124,124,,,9301460,9301396,1,
124,124,,,9301462,9301398,1,
124,124,,,9301464,9301400,1,
124,124,,,9301466,9301402,1,
124,124,,,9301469,9301404,1,
124,124,,,9301472,9301406,1,
124,124,,,9301474,9301408,1,
124,124,,,9301476,9301410,1,
124,124,,,9301478,9301412,1,
124,124,,,9301480,9301414,1,
124,124,,,9301482,9301416,1,
124,124,,,9301484,9301418,1,
124,124,,,9301488,9301422,1,
124,124,,,9301492,9301426,1,
124,124,,,9301496,9301430,1,
124,124,,,9301498,9301432,1,
124,124,,,9301500,9301434,1,
124,124,,,9301502,9301436,1,
124,124,,,9301504,9301438,1,
124,124,,,9301508,9301442,1,
124,124,,,9301512,9301446,1,
124,124,,,9301515,9301448,1,
124,124,,,9301555,9301448,1,
124,124,,,9301518,9301450,1,
124,124,,,9301520,9301452,1,
124,124,,,9301522,9301453,1,
140,140,,,9301578,9301456,1,
124,124,,,9301525,9301462,1,
124,124,,,9301399,9301463,1,
124,124,,,9301527,9301464,1,
124,124,,,9301401,9301465,1,
124,124,,,9301529,9301466,1,
140,140,,,9301576,9301466,1,
131,131,,,9301859,9301466,1,
124,124,,,9301403,9301467,1,
124,124,,,9301531,9301469,1,
124,124,,,9301405,9301470,1,
124,124,,,9301533,9301472,1,
124,124,,,9301407,9301473,1,
124,124,,,9301535,9301476,1,
140,140,,,9301578,9301476,1,
131,131,,,9301860,9301476,1,
124,124,,,9301411,9301477,1,
124,124,,,9301537,9301480,1,
124,124,,,9301415,9301481,1,
124,124,,,9301539,9301484,1,
124,124,,,9301419,9301485,1,
124,124,,,9301421,9301487,1,
124,124,,,9301541,9301488,1,
140,140,,,9301580,9301488,1,
131,131,,,9301861,9301488,1,
124,124,,,9301423,9301489,1,
124,124,,,9301425,9301491,1,
124,124,,,9301543,9301492,1,
124,124,,,9301427,9301493,1,
124,124,,,9301429,9301495,1,
124,124,,,9301545,9301496,1,
124,124,,,9301431,9301497,1,
124,124,,,9301433,9301499,1,
124,124,,,9301547,9301500,1,
140,140,,,9301582,9301500,1,
131,131,,,9301862,9301500,1,
124,124,,,9301435,9301501,1,
